userid,foodid,rating
104368776451901166848,58,5
116608599189115072249,58,1
102794803725516959114,58,5
107864589264871088972,58,5
116416689008214421706,58,5
117366866294356135618,58,4
100652967180584813933,58,5
116204037022034321113,58,4
107561183136706277956,58,5
100149906062312702177,58,5
101804241342241855250,58,5
116037137920519346659,58,4
109023526755736912588,58,5
110965569079134132868,58,5
104663638936153648995,58,5
113128711889858794243,58,5
104559383377014023235,58,4
101989571267890841502,58,4
114072965295082697691,58,4
105418269961392933633,58,5
105369529667135733795,58,5
105185554249609422350,58,5
103101831062394578830,58,3
118237078146506677357,58,3
107527804550590210414,58,4
114302111195693524282,58,3
109035103530005822513,58,4
108844531618530891906,58,5
108787234061321233342,58,1
105208396884142319631,58,4
116326892362989736040,58,3
110902412210188110085,58,3
106594643565097643854,58,5
106774933181663808885,58,4
116109531141874656151,58,5
101326584243333217507,58,4
100972840072788450662,58,5
102918617649099136256,58,4
117223714487158319716,58,5
116100150198978752227,58,5
104394334772211292274,58,4
112179779055242637249,58,4
117354237877927007645,58,5
100223420825612770336,58,5
112206844707215668699,58,5
108270685997390911297,58,4
118379393284174256039,58,1
106134991299866493707,58,5
112949190775847253773,58,5
108559166996678728312,58,4
103386966110330276104,58,1
104188392536957271515,58,3
104759283810927375946,58,5
117761206852042064232,58,5
101284562920569774106,58,3
116507817542057576800,58,4
108297945308786026876,58,5
110132765371510561505,58,5
114827310117168149182,58,3
117873443534609635327,58,4
110902412210188110085,58,3
104018900817450219888,58,5
108304151445003909023,58,5
117642094231639661241,58,1
105642591477664862067,58,1
108275532362304111934,58,4
117350868906280807081,58,5
110132228595940319216,58,2
113241051085659633004,58,3
100550488226103880727,58,5
114998802607914329829,58,4
108508544797279977547,58,5
116860014526190739374,58,5
110749164440685036595,58,5
106221507453666618286,58,1
114748832578599945070,58,2
103135667203278438898,58,4
104527916285751902034,58,3
107710878738863699408,58,1
114106152376985360330,58,5
116788322544213433170,58,4
106835666169057540109,58,1
103153438427397944921,58,1
100812493399714187433,58,2
106920983132847372132,58,5
106016485464677542301,58,3
108303087038328908697,58,4
113668030603269604036,58,5
112411608438196219785,58,1
100020861451295571490,58,5
114916279216319560874,58,4
114518738133471946460,58,3
109864347576931916752,58,1
112745899835918485037,58,5
103912139510084459318,58,5
101834819804803645805,58,1
113196597797095413274,58,1
102301439617349457539,58,1
115725392210756907778,58,5
108275532362304111934,58,5
100493725908321656759,58,5
103935973404009010372,58,5
109523457194242274444,58,3
116860014526190739374,58,4
107906881492253366302,58,4
113721018771927256976,58,3
105632171808956465938,58,4
102059715410282193389,58,5
110366529189078012805,58,4
103811188637116569143,58,4
100679703709551871292,58,4
105935163791451386420,58,3
114332345573544911646,58,5
107163405002724863649,58,3
104056554846052732887,58,4
101952916884582754521,58,4
117200049835388681418,58,5
118358998411554807627,58,1
118352199448385101725,58,1
108637917446086511173,58,5
113563965426408724928,58,5
105503989118681057447,58,5
113742129711505548166,58,5
109086817077888974081,58,5
117240402453190473837,58,5
111279973416572568370,58,4
117978548373189244777,58,1
113017145489885256469,58,1
102417086981400217305,58,1
107554916216506784681,58,1
101250406196942733486,58,5
112861378160594698553,58,1
116387671628384954414,58,1
110557799915829659108,58,2
109093897195509903099,58,1
109657163015685226557,58,1
114701497653372696193,58,1
116157916098420644621,58,1
107865717976940418897,58,1
100502036218319778281,58,1
103487422779113768113,58,1
115094164853599753783,58,1
111788781388191786320,58,5
116187302769369686836,58,3
100265996093431164432,58,4
107925885080446073140,58,3
103477484919371665605,58,5
109994259349574405343,58,1
100931054058686343327,58,4
105443872589558644984,58,5
115251039806892791946,58,3
105996243745123742646,58,5
100251358373843767867,58,5
106910162729817873050,58,4
100730033896624177584,58,5
108902499426359930846,58,5
110930215907930710547,58,5
109779294020772182875,58,4
107464560186165392522,58,4
112935631629123680602,58,4
109214409581641187749,58,3
114181288403465614993,58,1
104059983445805811511,58,5
117504934010715347794,58,2
105691346405573743305,58,1
105156983866258826466,58,5
103586716818775871705,58,5
112130115418813640252,58,5
110902412210188110085,58,3
113608706305591448585,58,4
106127953874041288928,58,5
111703543310396895483,58,2
114685115010230901876,58,5
106920811214235898020,58,1
117653286306526326601,58,5
101292537618318813270,58,5
116731350704974046947,58,5
100592613361760324381,58,3
116938237846338409963,58,5
112360178414342954206,58,5
109801597752436030542,58,4
107533708692430036708,58,5
104205203359643387463,58,1
104823660835095700722,58,5
100021064443957545141,58,5
113937067165127510810,58,5
101075621464318863671,58,4
111946244240741359373,58,5
103594784410880148956,58,4
105500112312069420127,58,5
107301070285258783270,58,5
114270062594115987213,58,5
100136686755294593944,58,4
105256927610815725781,58,5
117348003086836979353,58,4
114998802607914329829,58,5
108071709703161160214,58,5
102210345970277689592,58,4
108830704726650274559,58,5
111861648855026610345,58,5
109953789831620496583,58,4
113064350447119168355,58,4
102385893508123838082,58,1
111946949709242388867,58,4
101807411619331369752,58,4
115830770081303202896,58,5
113015523826545524096,58,5
108774931693684057092,58,5
116718246264009283761,58,1
108354876231657824930,58,5
101597484841229205770,58,3
118100747000488219426,58,5
110239349061201778142,58,4
112917735648480760204,58,1
115123668138002827370,58,5
114894553185634067750,58,5
112234971061712961861,58,5
105443938546510699817,58,3
101850814295901629800,58,4
104866497837427711085,58,5
110144033908797686058,58,3
102074500300273896711,58,3
116967831102883121040,58,5
111703543310396895483,58,3
105013278052022211734,58,1
109642281220140953019,58,4
109402374942361175595,58,4
113630774327386870850,58,4
100592613361760324381,58,5
117253349464853201081,58,5
100504979352637079474,58,5
113894831341914868913,58,4
100293120138190128774,58,4
114351137816720649231,58,5
104700663197757109328,58,2
106911212120550834163,58,5
103132011810250910805,58,4
100323039175636047372,58,3
113608706305591448585,58,3
116297858667564013126,58,4
108047942086429182332,58,1
113094459489500763998,58,5
109702741903369254509,58,4
101419472474193953953,58,5
115136140667644797642,58,5
111682469266531157263,58,5
112901852963251851657,58,5
109951133036441396252,58,1
114172457904678411052,58,5
118181859999374083575,58,5
116162527014259474081,58,5
115912903305719971800,58,2
106699103123775971577,58,5
102842308844590273724,58,3
108159730979469235395,58,5
114860061272970307671,58,5
113678312062633533992,58,4
114263857328212431619,58,2
108273765868497659392,58,5
107843977681740890736,58,3
106864010814624806073,58,4
106241585224977387276,58,5
115984445603658392217,58,4
105831872547027325833,58,2
113191438761775350387,58,4
108604099730307571131,58,4
117892676969444761229,58,5
117242114641918985748,58,4
113622753213418799728,58,5
114724502595546913117,58,5
113628973762169331695,58,5
109876816771426548475,58,5
111852932798859202675,58,5
107264640450670523057,58,4
100138559920295741735,58,5
102819378433738041520,58,5
104694227813257820399,58,5
111613242838052151995,58,5
102782733948092883767,58,5
108995115584770386051,58,5
110216733442583973990,58,5
104918792193589998476,58,5
115358949469146366336,58,3
112755810517326813263,58,5
107925885080446073140,58,5
107906881492253366302,58,5
112665566227004081958,58,5
117203045947750445615,58,5
113916983449924281355,58,5
117819622587419214717,58,2
107309501537570912795,58,5
113250261277853579670,58,4
106658740679395464457,58,5
105518916737267490591,58,5
105949118849686671159,58,5
115037716722495044885,58,5
103471126875792768286,58,5
113583562634480646829,58,4
111067690215016647880,58,1
108515973091979261098,58,4
115363032373232833621,58,5
108374656024258105520,58,5
113622550090507912080,58,4
102260626085916018032,58,5
103427462407904318312,58,5
110313616461748533687,58,3
112397607543358204272,58,4
116236144329916152746,58,5
112150808427017739418,58,5
101972204607633910198,58,4
108628462768446083146,59,5
116709195756512799177,59,5
107580877824230267881,59,4
113160732370697292337,59,4
103388071190369194314,59,4
112641170742722329124,59,5
115249615192995883382,59,2
104503315007400994006,59,4
101069809328749995510,59,4
105561511223341255849,59,4
117332376148520926418,59,5
116555977601625678629,67,5
109477447103610979128,67,5
105446684480087818483,67,2
112332220127690599557,67,4
110477564274757233130,67,5
115370244867198520901,67,4
114551981633714255325,67,4
105794617516672232504,67,1
114243840485140012054,67,2
102609899313020833470,67,5
115268413496158854357,67,5
109525620843133601714,67,2
105856462698249771515,67,3
110281876693217934680,67,5
106472354804749482665,67,4
106657715216559271904,67,1
115099197390747666648,67,5
102592420502174075945,67,3
109878948872587307418,67,4
112134425368801644442,67,4
114885671620475216825,59,5
115883410990420150278,59,5
105847157086222568727,59,5
118394622902271618125,59,4
112161076876795156775,59,5
101769361419816899062,59,5
102312450577200237868,59,5
106267707311633983610,59,4
104494771526028551657,59,4
101672107377385648383,59,4
117646641270335066030,59,5
109116338207654158938,59,3
104018348062786057573,59,5
105069658347170821096,59,3
107547580510392879931,59,5
107614500231349068140,59,5
103800081094906784308,59,4
102814700150801601890,59,5
101220783177785631757,59,5
116389036785261420388,59,5
100331376767393485319,59,4
104083295567843433321,59,4
114347891634933163000,59,4
115815257893261736235,59,4
111845447078962183759,59,4
104334655358721268664,59,3
102696621898332552044,59,5
114929967936322016358,59,4
102125727014461738008,59,5
112358313222628882270,59,3
117206384614721545578,59,4
100995343414757723970,59,4
102479686734587194442,59,5
105798139131891761452,59,5
112655188633847228322,59,4
102926454101467303733,59,4
107838948553534023397,59,4
113205211925379600343,59,4
117927234559079101177,59,4
102913882215136913826,59,5
100601386379483514751,59,2
100824223680675251251,59,4
102299102225370126629,59,4
108021117695983570423,59,1
101263929230653468188,59,5
101939114579444944754,59,5
112333104921572498368,59,5
106712226803389162231,59,5
111873480088817972076,59,5
104102921039464296150,59,5
113759685109682149233,59,5
117117911411573996137,59,5
104921124193419140162,59,5
112272853520741665560,59,5
101593018493358910244,59,5
103189190534837140989,59,5
107833416147335566774,59,4
118005379659946497940,59,5
106644567114876601206,59,5
114177730041035939228,59,5
108089967203452859783,59,5
115799395787747971198,59,5
101134662479069114008,67,5
104858008005444233129,67,5
104363378447102686487,67,5
115179093936842061776,67,4
101351700362215337722,67,5
116400064690420425237,67,5
117581941323382412312,67,4
108256820872326908027,67,4
110643489180761197590,67,1
100210033573365280850,67,3
110303154857926848338,67,5
111075733621876988711,67,5
100737240137203778146,67,5
100770698266904748440,67,4
108512285227866704341,67,5
110083352406950149499,67,2
111406931807185833571,67,4
115661217751644550881,67,5
103776257932828615132,67,3
113252327441024337031,67,5
106849672287354258732,59,5
114319609435470002671,59,5
114434090905255524019,59,5
100459465170334798932,59,5
103776257932828615132,59,4
113124565719807317194,59,5
116387016316729953376,59,1
110213423341541985545,59,4
100319311626469387872,59,5
110479443970696539509,59,3
112912485679805727482,59,4
113596775016291866500,59,5
116848753776391265221,59,5
102235383330724332308,59,5
115232121229414393251,59,5
101248340572543787528,59,5
111721938409222609599,59,4
113020188180137292258,59,5
103438502882948649976,59,5
117015827812074147687,59,5
103665553977215246019,67,2
112878471335408352385,67,5
111542469626794937291,67,5
103735984100809421701,67,5
111872279168000366359,67,5
102417187419000284994,67,5
115290990713537303165,67,5
104371917776164667984,67,5
117548169248347557531,67,5
115265516205012933731,67,4
110082189642900458979,67,4
103477301016063327409,67,4
101556579809918267430,67,5
104607298440809268610,67,5
104815968921080965532,67,5
106572060115264546355,67,5
116941747326928853397,67,5
100178703270090160509,67,5
105730361201491992440,67,5
101965278626014195907,67,4
102182387559804338448,67,5
106185190001451251984,67,2
103680079733316395466,67,4
106883245510704661381,67,5
108090492279440948501,67,4
113988186909467653692,67,4
114687071965952079199,67,5
106053518866838487663,67,5
101980576580017303694,67,2
103671352015673994168,67,5
110452990777888994296,67,5
107174128864591401386,67,5
114677195106451790005,67,4
101948522825794033378,67,5
110230470838279231965,67,3
104174378071118415241,67,5
113601353135287624594,67,5
117944232033902864940,67,4
102375530444202998590,67,5
109258893510278533638,67,2
112219136183188792971,67,5
112267342343429284187,67,4
107026242204077472759,67,3
108999599183447106885,67,3
102476231514136953371,67,3
105039231043418924460,67,5
111972747533251569870,67,4
114983628820388719649,67,1
106210986437091264118,67,3
116759045219278897120,67,5
107431589322877158256,67,4
100667749826736824129,67,5
113775188408100673442,67,2
111041835701079364848,67,5
112631136825364442016,67,5
107853250991726113650,67,2
102131599650159962452,67,5
104693649126079552966,67,5
100088785733373347934,67,2
117269757961738095610,67,4
102710679924654813685,62,5
112689871449886070935,62,5
116056665781867247587,62,5
117461493713333333591,62,5
105564540947563389052,62,5
107849018908825462681,62,5
102084088724805967401,62,4
106087550711534912492,62,2
117479869189987272474,62,5
107119652118637126761,62,4
100924542752689863415,62,4
102756054152014255720,62,5
117583104554191961725,62,5
107523934316798601275,62,5
111910821570916054152,62,5
117289056511151480296,62,5
106727179787581696232,62,5
105439761476141051016,62,3
106365000651224815937,62,5
115905392629946530605,62,5
112778844567394019110,59,5
105443872589558644984,59,5
100738218453091316014,59,5
106744926888361422368,59,5
105731207030172222494,59,4
114517297431821310474,59,5
104280666594276152769,59,4
102184993755210435811,59,4
109567277488886008159,59,3
115506786893762028101,59,4
105456352515293598037,59,5
117596658972425584186,59,4
103521079678024458298,59,5
106794086432328987878,59,4
101199520953629431479,59,5
116632603031964489184,59,5
113960426790222955012,59,5
112881123046760924038,59,5
116123576591476629932,59,1
102448627421488549398,59,5
105854543084453724072,62,5
116894327144996065350,62,5
106460970134427359358,62,4
104981672067909638396,62,5
101760999334968283658,62,5
107512370943460584430,62,5
113821707496902567026,62,5
114306719690919056210,62,5
108111613984623438337,62,4
116527393934714401340,62,5
103776257932828615132,62,1
109557138818039936309,62,5
101940455539312025157,62,5
110151854215429377377,62,1
117465885711011307889,62,5
100167489864798560469,62,5
100543882973615460981,62,4
104414846397012533165,62,1
113894207937423590160,62,5
103869076217341585336,62,5
107721511037729767520,62,5
108818034199296249817,62,5
114177808848921844314,62,4
102575687079551332024,62,1
112954125517196046417,62,2
105276836785217873568,62,5
117571714852806094789,62,4
110703829819101893162,62,1
110780801910874438883,62,2
115077632864916267301,62,3
115043022283089800149,62,2
112840534545040171216,62,5
115763126278744842091,62,5
100072228661137795605,62,4
114125042891263295508,62,5
108604099730307571131,62,5
113707926000922770606,62,1
108590673770284641601,62,5
116649183659616942988,62,4
102169738300622572121,62,5
101312985615376928302,67,5
117235721357119774060,67,5
115236194501666995425,67,5
116416002896799488696,67,4
106982280176042399585,67,4
110412914312660034100,67,5
100514509089973416100,67,5
109757520980726976921,67,2
115045952033404689753,67,3
109487572999897495614,67,5
102663288539921459326,67,5
116544496258027202602,67,5
100235778294806256137,67,5
102244040771220220946,67,4
109320025741216071178,67,5
115707001285123682601,67,4
115870330105130108706,67,4
106840989833711263673,67,5
112253480918820276982,67,3
107813037784059923389,67,5
104755028098823010128,60,4
113327886957895510650,60,1
115064332366515060815,60,5
110704332672850158564,60,4
116127190744606427113,60,1
117924746824924654380,60,3
103974510213905195464,60,5
113985826469580492855,60,3
117779689201278952451,60,5
118088412626631758377,60,3
113367446324247385418,60,3
100994555058011472352,60,4
112803226830365314078,60,4
116067645418741897584,60,5
101017112956015857440,60,1
117860752019856826709,60,5
108283793965917525059,60,5
102366381669128415309,60,2
114236772009087561485,60,5
110384746191829780051,60,4
101086432396714701525,60,5
111537758694750829683,60,4
111010060912426109117,60,4
116672931416731541600,60,5
106715570079383359144,60,5
109529476762922604061,60,3
100865680041521214449,60,3
112371590168888444184,60,5
107442015846053373930,60,3
115284231859023023498,60,5
113215919244827194948,60,5
107658294597979648801,60,1
102686126105278599894,60,5
113052187513342910567,60,5
103795694459945934397,60,4
100903634330012431471,60,5
100571587233890832342,60,5
101502267422326105612,60,4
113562822607118762591,60,5
106384866199996482060,60,5
103330821176864508073,60,4
118092451692611658503,60,1
100496913803621305762,60,5
110123165784907667250,60,1
103882838908110816473,60,5
106829716448681675876,60,5
108915836646841159156,60,5
101823066172155314648,60,5
100171536939527565607,60,4
105732498462310032980,60,5
117923953398344086514,60,5
108886687209506569390,60,5
104550391598109577662,60,5
100319017935975728994,60,5
100002120099995794251,60,4
107119393466938840767,60,5
117464443787569672809,60,4
104632911289360286356,60,5
118055082754079331377,60,3
112394431392071504703,60,1
118411740476015874417,60,5
104057247399292892281,60,3
108411771250499366249,60,5
112061670042282573180,60,5
117405587356937872664,60,5
118416291165081675599,60,3
103954969904137838390,60,5
102166264637048132204,60,5
106784657075493650618,60,5
116472637875323376492,60,5
106381152080338569016,60,5
115420125862123803066,60,5
103559656635858825566,60,4
102304692759770352543,60,5
108065253604295184327,60,5
112090165498815115514,60,5
108368013639902503004,60,5
103289284540889302136,60,5
107005539036245121369,60,5
104739464263987382471,60,5
101011335576960493135,60,5
109955160419729430190,60,5
103793781668268425871,60,5
117086731688903689951,60,5
105601725079624664497,60,5
108025720586099022321,60,5
111386587777173146415,60,4
113245201028987476129,60,5
117204374024904684910,60,5
104663096773221471407,60,2
108226451767780601591,60,4
113529269918329487428,60,5
109573760643617435948,60,1
110756885888380282829,60,5
114769395085610096122,60,3
116071937367297915474,60,5
111753812242819184187,60,1
116825781304755498142,60,5
104366165315857882684,60,4
101973180167730001433,60,5
104617936560849173754,60,5
116146321190154285172,60,1
101787081658308382586,60,4
110770616379687126260,60,2
102989838164749710474,60,3
111387153837435571941,60,4
100777100869574998412,60,5
109559159240752297370,60,5
101819195016095447064,60,5
102143845182780159234,60,4
102877836601964310592,60,5
113682085074761743854,60,3
116198786457069213626,60,5
100275038167634398591,60,5
114520501314404177965,60,5
110528114729728445940,60,4
104839878596320358392,60,5
100690823047135184564,60,4
110997881385698292153,60,4
117121369323864046527,60,5
107262496353266716149,63,5
116495632154773555409,63,4
106280467747972097158,63,5
112897187290796514333,63,2
105086746994129087189,63,4
114168510340363416062,63,4
112775433049546395970,63,5
112672001470308041728,63,3
105140957549536235963,63,5
112924781387062728970,63,5
116864329754804067318,63,5
100217448152530746918,63,4
106440474104596030648,63,5
105988225354378550977,63,4
113460997668862031176,63,5
110905762231653721859,63,3
116724448114310213003,63,4
116283081117966155504,63,5
115855084973094581896,63,5
105613782694085180522,63,4
112755810517326813263,61,4
109617915137246150643,61,5
102935628761678647397,61,5
101808449763623335920,61,5
104722705443366911731,61,5
117633307446976046267,61,5
112043947150653722397,61,4
102883640147885617315,61,5
108339094377228480264,61,2
115739474329491912284,61,4
101850885942348535057,61,4
110131264207770389954,61,4
107901297652416072977,61,5
107508504669599503846,61,2
110246306993094092961,61,5
109546391491866557562,61,1
117601448326853954800,61,5
112022177600511869786,61,5
101551329541552569931,61,4
106871878422533362800,61,3
101913444524439383194,61,4
109214738686335090075,61,5
110275270500014613437,61,5
116202925222041704921,61,5
109722167220678664742,61,5
113226754036541737416,61,5
115603941718627345391,61,5
103546021274679615739,61,4
101415213879605082768,61,4
109433319842046035473,61,5
101834880193042109600,61,5
114036053255574074804,61,4
106786746608830252415,61,3
108461821292118764510,61,5
105965480121522922278,61,5
104168013017365677219,61,4
101969136297741789382,61,3
101454725977407336363,61,5
104876534813745812829,61,5
112462308996119110546,61,5
116842707921552519554,61,5
110416701503003816972,61,5
110421465305499888499,61,4
114827310117168149182,61,4
106880984759813961869,61,5
115446515117417366728,61,5
112055193652128651079,61,5
115646603868243131418,61,4
103648450286088009114,61,5
116388350265816537993,61,4
114073048745821714183,61,5
103250252596698393443,61,4
106786516915921926597,61,5
108364510037272762399,61,5
109857040025870455306,61,5
106167363548198926354,61,5
102320704613753333600,61,5
102342525607388343402,61,5
103980274249679697032,61,5
114429716186522307197,61,5
102826665098460930133,61,5
101193920295862962205,61,5
110902412210188110085,61,3
106797074663877673339,61,5
107778882655756382585,61,5
101526522889456924607,61,5
109557913404279852531,61,5
112175249981003061396,61,4
101915052723772026033,61,5
110245550123443528486,61,5
102559320751726731569,61,3
117333748405649433717,61,5
103840810548838671109,61,5
102045103446835771192,61,5
114282561901443027974,61,5
114426067412497209634,61,5
112908652574347918174,61,2
116600642017526132937,61,5
108212979936047870656,61,5
105379301177857794957,61,4
117619938862194347916,61,4
106948824013804854049,61,2
102232648465634292693,61,2
111932059379896506341,61,5
102267263543749254753,61,5
106777892263915477265,61,5
111095432553002123777,61,2
108691933814556151783,61,2
116948817985394024285,61,5
113099989978704551292,61,2
102684321436474324416,61,4
100911167835907085056,61,5
114726638743281940556,61,5
110317051364757310486,61,5
117675973337580074780,61,5
116254700547999874013,61,5
107787013562023002862,61,4
105130236910878878527,61,5
100635158591181131924,61,5
108900439802135307493,61,4
101834880193042109600,61,5
112908652574347918174,61,3
106562069610360478877,61,5
116457257936639436464,61,4
106531861390225315068,61,5
105989843156970934066,61,4
109146800674827831879,61,5
105969414530696489608,61,4
106794170824922174720,61,3
115607358677624516398,61,5
111131519838977882646,61,4
109317917067198241553,61,4
105753460007894344342,61,5
111358439805011474589,61,4
116938237846338409963,61,3
108275532362304111934,61,4
103437201440989424522,61,3
100988133411703431405,61,4
114827310117168149182,61,4
113209332095567793679,61,4
103163328088146418570,61,4
105950003139824592768,61,4
110131264207770389954,61,3
110245550123443528486,61,3
105996243745123742646,61,4
107603874819828806450,61,3
100513439151708040811,61,5
104270133295827429096,61,4
110965669917439065604,61,1
113630774327386870850,61,3
114620482461597109058,61,3
102298785541152811646,61,5
109779294020772182875,61,3
110785518699019203768,61,5
113542092355646718956,61,3
110232763127622064270,61,5
117978081471579652595,61,1
105968660382715515337,61,2
109603629253278219603,61,2
114976578712607083179,61,1
114208148244315784808,61,4
116500114374322213772,61,3
107130207042104268698,61,4
109536932994130185088,61,4
118119525043286062929,61,4
102804885060268458907,61,5
110316451866688483932,61,4
106618757206623302443,61,5
101744417641852989607,61,5
106019061405768375668,61,5
112616303543655357465,61,5
115774852283121417440,61,4
110012229164046535881,61,5
110412004883220479763,61,5
114720035040328969753,61,4
104641161252356097285,61,5
110474306946590265362,61,5
105949118849686671159,61,5
109810907429049025964,61,5
110670346946941613948,61,4
115757582153136607431,61,4
102332048638713474085,61,5
112751151384252704928,61,5
106100762952957345865,61,3
112097983059224852186,61,5
110645823735940428298,61,5
107781645923616588320,61,4
109457835318396092100,61,5
101319138925255098596,61,5
109198891764183999072,61,5
105892392413528737906,61,4
102307736570338545475,61,4
102494254114138731044,61,5
112863098561845019689,61,5
107843603198183200682,61,5
115620539799173671276,61,4
118030178376808365901,61,5
108348252740673328238,61,5
117564873054683780519,61,4
106895671120915270302,61,4
117365022474526478370,61,5
110999321348598088289,61,3
101931807315123384449,61,5
107641134425525457367,61,5
108036794937698474946,61,5
110173177374544702450,62,4
103791386269756824898,62,3
101703859562004353841,62,4
113337122584904295969,62,2
103915984989685657014,62,4
111366491764994168334,62,1
108349270540737620511,62,1
101245985899016472689,62,4
116806782934799949452,62,4
104513226543032200659,62,4
107144533172555278277,62,5
112962933499160659128,62,2
109215539367964876582,62,5
106981874422605675272,62,5
100884734486600468410,62,1
114990214230751315052,62,5
110554978327520857664,62,5
110384746191829780051,62,4
113326420600129795319,62,1
112657797019328890164,62,3
115147311359495722474,62,5
105837007403445218732,62,5
103033767489717772927,62,5
109829325649972160831,62,5
105221892569964698483,62,5
105887961128707788729,62,5
109299584769456818415,62,5
103042371869941244552,62,5
100665743868553933883,62,4
114264011212020183977,62,5
110656543311614777990,62,5
106180314400419086794,62,5
103610080012686235826,62,5
113528782676308163024,62,5
106434412345893145789,62,5
105117239576220313921,62,5
112354660903901196875,62,5
101316734661768994543,62,5
105291641938509819915,62,5
102951453223665060606,62,4
111969433899023699783,62,5
111773065448350205829,62,3
110375493586982562582,62,3
101551010405113820524,62,4
101157893580525795976,62,5
105893095467866961300,62,5
102693426209763468296,62,4
103042990560105875089,62,3
107842990433597457034,62,5
105379301177857794957,62,4
105687958576292370147,62,3
112329264333184965155,62,5
107141328734419507086,62,5
103575601236373049278,62,5
103438528083390959487,62,5
101202410850192246811,62,4
101955926657523113723,62,5
110358387947738376597,62,5
102437010312797834137,62,4
100304992541238295193,62,4
106347770153754429126,62,5
106804052414906501828,62,4
100591384417555749841,62,1
115041118204028182622,62,5
108099723652255735474,62,4
112504811977682854123,62,5
104791114988174764243,62,1
112220676975508950032,62,1
101814915902635139760,62,4
115889525601210191465,62,4
114362237764050391573,62,5
114948942324507771830,62,5
114071638996367673276,62,5
103177981249002196654,62,5
108480344633744207517,62,4
105004321308935022981,62,5
117886212697066379054,62,5
115512473669426228877,62,5
113515740417728997384,62,4
115950610414230617286,62,5
104508199800686499691,62,1
113457424028976758356,62,5
111741694493373692189,62,3
100796942367360248810,62,4
103869012641904314996,62,4
104890397723298514655,62,5
116834287169208012941,62,4
115678735412665644851,62,2
100600941305239232921,62,3
103292943544654877021,62,4
106015955329431137638,62,5
100637812561641899445,62,1
112319642432132371905,62,4
108936989218135972238,62,3
112082915141962234410,62,4
115456632767311179486,62,5
114584010074661740120,62,5
109408048299885484716,62,5
103850962045170124934,62,4
117339389101070149771,62,1
116247864409808564338,62,4
109039299597495385223,62,5
117732498214367415268,62,5
110090068218131849604,62,2
113140862289716723475,62,5
114560261750494506064,62,2
102807343439944175752,62,5
100159089430601005246,62,5
114040935321134660301,62,4
109445434379793191882,62,5
112716411007773788470,62,4
109282869512033123620,62,5
115398707260593178184,62,1
116551180918784071757,62,3
112515148607207092771,62,5
103897931887310114749,62,5
101597484841229205770,62,4
104555564028276790388,62,4
100724179517691752889,62,5
111599633311987645854,62,5
112546514090265235873,62,5
104856961477143178685,62,5
107365195260920804897,62,1
106020851142357985656,62,1
116812521422723281215,62,5
115974072852898549548,62,2
117169429047313659777,62,5
117422419475865484684,62,5
109872856730739550158,62,3
111760468965013257858,62,5
109756518746414930822,62,4
101573994449393878984,62,4
106473660941590855809,62,3
118252440366043229254,62,4
111853887734999495724,62,5
115502941105803941354,62,4
101569877107049875499,62,5
116713816404358474603,62,2
105774949900672382096,62,3
109329504288507680548,62,4
102417187419000284994,62,1
108684839563661832645,62,5
103559967996376971001,62,5
105932608717157724691,62,5
100426805627770773860,62,5
109672755731551049927,62,1
116561357430115256885,62,5
109751003996995109799,62,5
112741609129324771225,62,1
115925212548492660221,62,5
110645546315228995641,62,5
109964047630817360057,62,3
117951323511958208208,62,4
104615744325141671265,62,4
111945042634270329562,62,5
113757696228719899283,62,4
109264559013656760522,62,2
112485740327471276156,62,5
102883077135775985822,62,2
101827903087596800354,62,4
112246979209348273781,62,4
110065644797576297846,62,4
112038711758301131886,62,1
101312985615376928302,62,1
101585364937723758686,62,5
109498889808723915956,62,4
100449057262902002264,62,1
101037309741262275092,62,1
106675909446472307401,62,5
103183682351334410280,62,4
103881544544684810643,62,3
104151424721839412432,62,5
116364833981906749000,62,4
100465985914026444013,62,5
102407587022102569954,62,4
103432361376258895114,62,5
116642685926868990385,62,5
105478421187434007148,62,2
112488915571220136089,62,5
116828062373897843666,62,1
110213850832346635768,62,3
111039827087855889542,62,3
109700319708226548905,62,5
107925840102747875131,62,1
109438906256342612580,62,4
103064260348766732033,62,3
101342178416247901634,62,4
107382185554453725044,62,1
107633230426589548423,62,4
117374289804137760206,62,5
114102534258190098998,67,5
108648720230543194928,67,4
113082254894756875696,67,4
106773578112716458910,67,5
112270981834618221361,67,2
104527916285751902034,67,1
102006742095577711418,67,5
101337983538091125134,67,3
114818668515624975788,67,1
107371064639048140950,67,3
102238938953240785825,67,5
114707597973230695802,67,5
116194300695299550147,67,5
115513764073466230432,67,5
116015238891225940121,67,3
111140460885307854606,67,5
109405904458307327599,67,1
113495714643289127322,67,1
118114695609004218045,67,5
108630850449500458195,67,5
116625744647520510315,62,5
112755810517326813263,62,4
102981899093371520618,62,4
115605334204227070114,62,5
118445638737955230068,62,4
118176507689368831042,62,5
115735598601932449989,62,1
111291614718585159013,62,5
112931483688295889184,62,5
107515255657044153164,62,5
114274074411845672874,62,5
108099723652255735474,62,4
111613242838052151995,62,5
109002188954172014326,62,4
108504768574903475030,62,4
112030886270223742555,62,5
103067142263063024682,62,3
117688518257605661668,62,3
114629157328750113383,62,1
101282198899487992554,62,1
117311870176285520528,62,4
110109942140832232367,62,5
102523651186938767106,62,5
118370554795078501633,62,4
109238936346721037233,62,4
103472971472578482485,62,4
110157492776167454683,62,1
